MarketID,eq_price,eq_quantity,optimalconsumersurplus,optimalproducersurplus,optimal_surplus,Number_players,default,mean_experience_robot,mean_experience_nonrobot,Quantity,ConsumerSurplus,ProducerSurplus,surplus,efficiency
1345006,96,7,210,266,476,10,0,0.3,8.2,4,133,177,310,0.651260504
1345007,96,7,210,266,476,10,0,0.1,7.9,4,44,264,308,0.647058824
1345007,96,7,210,266,476,10,0,0.1,8.9,5,85,339,424,0.890756303
1345008,96,7,210,266,476,10,0,0.1,7.5,4,55,257,312,0.655462185
1345008,96,7,210,266,476,10,0,0.1,8.5,6,105,316,421,0.884453782
1345009,96,7,210,266,476,10,0,0.4,7.6,4,78,210,288,0.605042017
1345009,96,7,210,266,476,10,0,0.4,8.6,6,139,250,389,0.817226891
1345010,96,7,210,266,476,10,0,0.6,6.3,5,136,299,435,0.913865546
1345010,96,7,210,266,476,10,0,0.6,7.3,6,75,322,397,0.834033613
1345011,96,7,210,266,476,10,0,0.5,7.5,3,80,148,228,0.478991597
1345011,96,7,210,266,476,10,0,0.5,8.5,5,32,347,379,0.796218487
1345012,96,7,210,266,476,10,0,0.2,7.8,4,104,263,367,0.771008403
1345012,96,7,210,266,476,10,0,0.2,8.8,4,100,264,364,0.764705882
1345013,96,7,210,266,476,10,0,0.1,7.9,3,77,193,270,0.567226891
1345013,96,7,210,266,476,10,0,0.1,8.9,7,59,368,427,0.897058824
1345014,96,7,210,266,476,10,0,0.4,7.6,7,38,387,425,0.892857143
1345014,96,7,210,266,476,10,0,0.4,8.6,8,-165,601,436,0.915966387
1345015,96,7,210,266,476,10,0,0.5,7.5,5,76,327,403,0.846638655
1345015,96,7,210,266,476,10,0,0.5,8.5,7,126,284,410,0.861344538
1345016,96,7,210,266,476,10,0,0.1,7.6,7,192,254,446,0.93697479
1345016,96,7,210,266,476,10,0,0.1,8.6,4,140,202,342,0.718487395
1345017,96,7,210,266,476,10,0,0.2,7.8,7,82,394,476,1.0
1345017,96,7,210,266,476,10,0,0.2,8.8,5,73,284,357,0.75
1345018,96,7,210,266,476,10,0,0.1,7.9,5,102,322,424,0.890756303
1345018,96,7,210,266,476,10,0,0.1,8.9,5,93,310,403,0.846638655
1345019,96,7,210,266,476,10,0,0.3,7.7,3,70,188,258,0.542016807
1345019,96,7,210,266,476,10,0,0.3,8.7,4,12,271,283,0.594537815
1345020,96,7,210,266,476,10,0,1.1,6.9,8,8,436,444,0.932773109
1345020,96,7,210,266,476,10,0,1.1,7.9,5,17,350,367,0.771008403
1345022,96,7,210,266,476,10,0,0.7,7.3,7,107,243,350,0.735294118
1345022,96,7,210,266,476,10,0,0.7,8.3,8,99,347,446,0.93697479
1345023,96,7,210,266,476,10,0,0.2,6.7,5,192,177,369,0.775210084
1345023,96,7,210,266,476,10,0,0.2,7.7,6,156,202,358,0.75210084
1345024,96,7,210,266,476,10,0,0.4,7.1,6,107,159,266,0.558823529
1345024,96,7,210,266,476,10,0,0.4,8.1,4,-89,314,225,0.472689076
1345025,91,4,140,176,316,5,0,0.8,6.0,2,69,162,231,0.731012658
1345025,92,6,180,215,395,7,0,0.5714286,6.857143,1,24,93,117,0.296202532
1346001,124,19,551,722,1273,10,0,0.0,2.0,11,255,733,988,0.776119403
1347001,112,13,260,416,676,10,1,0.0,0.0,11,117,526,643,0.951183432
1347002,112,13,260,416,676,10,1,0.0,0.0,9,240,331,571,0.844674556
1347003,112,13,260,416,676,10,1,0.0,0.0,11,406,237,643,0.951183432
1347004,112,13,260,416,676,10,1,0.0,0.0,11,123,506,629,0.930473373
1347005,112,13,260,416,676,10,1,0.0,0.0,11,402,143,545,0.806213018
1347006,112,13,260,416,676,10,1,0.0,0.0,11,54,525,579,0.856508876
1349001,95,10,225,225,450,21,0,0.0,5.714286,10,67,368,435,0.966666667
1349001,95,10,225,225,450,21,0,0.0,6.714286,10,245,170,415,0.922222222
1349001,95,10,225,225,450,21,0,0.0,7.714286,10,272,168,440,0.977777778
1349001,95,10,225,225,450,21,0,0.0,8.714286,10,283,157,440,0.977777778
1349001,95,10,225,225,450,21,0,0.0,9.714286,9,249,116,365,0.811111111
1350001,112,13,260,416,676,10,1,0.0,2.0,15,85,575,660,0.976331361
1351001,107,15,330,435,765,11,0,0.0,4.4545455,9,462,130,592,0.773856209
1351002,107,15,330,435,765,11,0,0.0,5.909091,8,422,83,505,0.660130719
1352001,112,13,260,416,676,10,1,0.7,0.3,10,138,467,605,0.894970414
1352002,112,13,260,416,676,10,1,0.7,0.3,11,278,320,598,0.884615385
1352003,112,13,260,416,676,10,1,0.9,0.1,9,176,338,514,0.76035503
1352004,112,13,260,416,676,10,1,0.9,0.1,11,301,306,607,0.897928994
1352005,112,13,260,416,676,10,1,1.0,0.0,11,166,434,600,0.887573964
1352006,112,13,260,416,676,10,1,0.9,0.1,10,255,259,514,0.76035503
1354001,501,150,33450,33600,67050,150,0,0.06666667,2.04,174,38073,17203,55276,0.824399702
1354001,501,150,33450,33600,67050,150,0,0.06666667,3.04,150,35842,15068,50910,0.759284116
1354002,400,6,1770,1170,2940,5,0,0.0,2.0,3,1582,-412,1170,0.397959184
1356001,91,9,45,189,234,10,0,0.0,0.0,7,4,174,178,0.760683761
1356002,91,9,45,189,234,10,0,0.0,0.5,8,69,118,187,0.799145299
1356003,91,9,45,189,234,10,0,0.0,0.0,8,-49,249,200,0.854700855
1356004,91,9,45,189,234,10,0,0.0,0.0,11,-4,162,158,0.675213675
1356005,91,9,45,189,234,10,0,0.1,0.6,12,-38,213,175,0.747863248
1356006,91,9,45,189,234,10,0,0.0,0.0,10,-13,211,198,0.846153846
1356007,91,9,45,189,234,10,0,0.0,0.0,9,130,53,183,0.782051282
1356008,91,9,45,189,234,10,0,0.0,0.0,8,94,34,128,0.547008547
1359001,112,13,260,416,676,10,1,0.0,2.9,11,269,307,576,0.852071006
1359002,112,13,260,416,676,10,1,0.0,2.3,13,417,235,652,0.964497041
1359003,112,13,260,416,676,10,1,0.0,2.8,13,238,387,625,0.924556213
1359004,112,11,223,357,580,8,0,0.0,2.625,9,244,269,513,0.884482759
1360001,112,13,260,416,676,10,1,0.2,0.8,10,191,362,553,0.818047337
1360001,112,13,260,416,676,10,1,0.2,1.8,13,427,193,620,0.917159763
1360002,112,13,260,416,676,10,1,0.0,0.0,8,312,183,495,0.732248521
1360002,112,13,260,416,676,10,1,0.0,1.0,8,352,207,559,0.826923077
1361001,124,15,375,585,960,10,0,0.0,1.0,10,251,469,720,0.75
1361002,124,15,375,585,960,10,0,0.0,1.0,14,598,336,934,0.972916667
1362001,117,14,952,483,1435,10,0,0.0,0.0,15,666,759,1425,0.993031359
1362002,117,14,952,483,1435,10,0,0.0,0.0,12,175,1100,1275,0.888501742
1363001,90,6,195,135,330,10,0,1.9,13.8,3,128,75,203,0.615151515
1363001,90,6,195,135,330,10,0,1.9,14.8,5,141,147,288,0.872727273
1363002,90,6,195,135,330,10,0,1.6,15.3,6,218,112,330,1.0
1363002,90,6,195,135,330,10,0,1.6,16.3,6,221,109,330,1.0
1363003,90,6,195,135,330,10,0,0.7,14.9,4,78,128,206,0.624242424
1363003,90,6,195,135,330,10,0,0.7,15.9,5,84,208,292,0.884848485
1363004,90,2,65,45,110,2,0,1.5,15.5,1,82,18,100,0.909090909
1365001,108,156,3492,4923,8415,60,0,0.0,4.483333,140,4134,3584,7718,0.917171717
1365002,108,156,3492,4923,8415,60,0,0.0,4.766667,123,4276,2844,7120,0.84610814
1365003,108,156,3492,4923,8415,60,0,0.0,4.9,133,3356,3963,7319,0.869756387
1365004,108,156,3492,4923,8415,60,0,0.0,4.9166665,126,3767,3248,7015,0.833630422
1365005,108,156,3492,4923,8415,60,0,0.0,4.1666665,130,4407,3147,7554,0.897682709
1366001,65,13,780,390,1170,10,0,0.3,6.7,8,113,822,935,0.799145299
1366001,65,13,780,390,1170,10,0,0.3,7.7,8,195,765,960,0.820512821
1366002,65,13,780,390,1170,10,0,0.5,6.7,6,191,554,745,0.636752137
1366002,65,13,780,390,1170,10,0,0.5,7.7,11,223,862,1085,0.927350427
1366003,65,13,780,390,1170,10,0,0.3,6.7,7,338,547,885,0.756410256
1366003,65,13,780,390,1170,10,0,0.3,7.7,6,262,508,770,0.658119658
1366004,65,13,780,390,1170,10,0,0.9,6.9,7,204,676,880,0.752136752
1366004,65,13,780,390,1170,10,0,0.9,7.9,9,263,732,995,0.85042735
1368001,100,10,275,275,550,20,0,0.0,0.0,10,463,32,540,0.981818182
1370001,105,12,276,330,606,9,0,0.0,2.0,10,375,208,583,0.962046205
1370002,105,12,276,330,606,9,0,0.0,2.0,9,245,248,493,0.813531353
1371001,99,10,400,265,665,10,0,0.3,6.7,12,201,441,642,0.965413534
1371001,99,10,400,265,665,10,0,0.3,7.7,9,143,454,597,0.897744361
1371001,99,10,400,265,665,10,0,0.3,8.7,10,219,406,625,0.939849624
1371002,99,10,400,265,665,10,0,0.1,6.9,10,116,521,637,0.957894737
1371002,99,10,400,265,665,10,0,0.1,7.9,10,348,312,660,0.992481203
1371002,99,10,400,265,665,10,0,0.1,8.9,10,53,509,562,0.845112782
1371003,99,10,400,265,665,10,0,0.2,6.8,10,230,407,637,0.957894737
1371003,99,10,400,265,665,10,0,0.2,7.8,12,440,139,579,0.870676692
1371003,99,10,400,265,665,10,0,0.2,8.8,9,164,445,609,0.915789474
1371004,99,10,400,265,665,10,0,0.4,6.6,10,142,485,627,0.942857143
1371004,99,10,400,265,665,10,0,0.4,7.6,9,265,336,601,0.903759398
1371004,99,10,400,265,665,10,0,0.4,8.6,10,295,331,626,0.941353383
1373001,117,3,66,110,176,2,0,0.0,1.0,2,103,39,142,0.806818182
1376001,63,15,675,450,1125,17,0,1.5882353,3.764706,21,359,354,713,0.633777778
1377001,112,13,260,416,676,10,1,0.6,5.4,14,356,302,658,0.973372781
1377002,112,13,260,416,676,10,1,0.5,5.5,15,288,372,660,0.976331361
1377003,112,13,260,416,676,10,1,0.7,5.2,15,500,160,660,0.976331361
1377004,112,13,260,416,676,10,1,0.7,5.2,15,-739,1399,660,0.976331361
1377005,112,13,260,416,676,10,1,0.4,5.6,13,1,640,641,0.948224852
1377006,112,13,260,416,676,10,1,0.3,5.5,12,-232,881,649,0.960059172
1377008,112,13,260,416,676,10,1,0.5,5.3,13,-565,1169,604,0.893491124
1377010,112,13,260,416,676,10,1,0.6,5.3,14,-6,675,669,0.98964497
1378001,65,13,780,390,1170,10,0,0.2,4.8,8,119,671,790,0.675213675
1378001,65,13,780,390,1170,10,0,0.2,5.8,10,-23,1013,990,0.846153846
1378002,65,13,780,390,1170,10,0,0.1,5.9,13,102,1058,1160,0.991452991
1378002,65,13,780,390,1170,10,0,0.1,6.9,8,312,538,850,0.726495726
1378003,65,13,780,390,1170,10,0,0.4,4.4,11,49,981,1030,0.88034188
1378003,65,13,780,390,1170,10,0,0.4,5.4,12,131,954,1085,0.927350427
1378004,65,13,780,390,1170,10,0,0.7,4.0,10,102,963,1065,0.91025641
1378004,65,13,780,390,1170,10,0,0.7,5.0,9,-57,982,925,0.790598291
1380001,240,6,760,760,1520,14,0,0.0,1.1428572,3,300,760,1060,0.697368421
1381001,100,8,204,204,408,10,0,0.9,3.1,9,163,184,347,0.850490196
1381002,100,8,204,204,408,10,0,0.9,3.0,7,-18,354,336,0.823529412
1382001,90,11,275,275,550,8,0,0.5,0.5,14,377,88,465,0.845454545
1383001,112,13,260,416,676,10,1,0.5,0.5,12,-49,683,634,0.937869822
1383002,112,13,260,416,676,10,1,0.1,0.7,14,329,327,656,0.970414201
1386001,260,61,7320,7320,14640,20,0,0.0,3.45,64,9029,3939,12968,0.88579235
1386002,260,55,6696,6696,13392,18,0,0.0,3.0555556,44,6851,2253,9104,0.679808841
1389001,80,9,270,270,540,19,0,0.0,13.210526,6,81,339,420,0.777777778
1389001,80,9,270,270,540,19,0,0.0,14.210526,8,305,175,480,0.888888889
1389001,80,9,270,270,540,19,0,0.0,15.210526,8,316,189,505,0.935185185
1389001,80,9,270,270,540,19,0,0.0,16.210526,7,293,167,460,0.851851852
1391001,112,13,260,416,676,10,1,0.0,4.2,13,503,170,673,0.99556213
1392001,84,5,170,90,260,6,0,0.0,2.0,7,216,-20,196,0.753846154
1393001,100,50,1275,1275,2550,10,0,0.0,2.8,40,-270,2513,2243,0.879607843
1393002,92,20,700,536,1236,5,0,0.0,1.8,20,348,807,1155,0.934466019
1394001,111,120,2340,3828,6168,91,0,0.0,2.3186812,56,-613,3383,2770,0.449092088
1395001,100,8,204,204,408,10,0,2.6,2.1,8,182,212,394,0.965686275
1395001,100,8,204,204,408,10,0,2.6,3.1,8,160,234,394,0.965686275
1395001,100,8,204,204,408,10,0,2.6,4.1,8,158,236,394,0.965686275
1395002,100,8,204,204,408,10,0,1.4,1.8,8,232,141,373,0.914215686
1395002,100,8,204,204,408,10,0,1.4,2.8,8,155,239,394,0.965686275
1395002,100,8,204,204,408,10,0,1.4,3.8,7,90,253,343,0.840686275
1395003,100,8,204,204,408,10,0,0.4,2.7,7,243,135,378,0.926470588
1395003,100,8,204,204,408,10,0,0.4,3.7,8,128,280,408,1.0
1395003,100,8,204,204,408,10,0,0.4,4.7,7,162,160,322,0.789215686
1395004,100,8,204,204,408,10,0,0.8,3.0,7,97,253,350,0.857843137
1395004,100,8,204,204,408,10,0,0.8,4.0,6,184,164,348,0.852941176
1395004,100,8,204,204,408,10,0,0.8,5.0,3,88,100,188,0.460784314
1395005,100,8,204,204,408,10,0,1.3,2.7,8,142,210,352,0.862745098
1395005,100,8,204,204,408,10,0,1.3,3.7,10,-119,489,370,0.906862745
1395005,100,8,204,204,408,10,0,1.3,4.7,6,21,327,348,0.852941176
1401001,110,21,420,630,1050,16,0,0.4375,4.875,20,410,603,1013,0.964761905
1401002,110,21,420,630,1050,16,0,0.1875,5.5625,20,480,431,911,0.867619048
1401003,110,21,420,630,1050,16,0,0.5,5.0625,20,354,661,1015,0.966666667
1401004,110,21,420,630,1050,16,0,0.25,5.4375,19,322,698,1020,0.971428571
1401005,110,21,420,630,1050,16,0,0.0,4.75,21,547,464,1011,0.962857143
1401006,110,21,420,630,1050,16,0,0.25,5.125,22,491,546,1037,0.987619048
1401007,110,21,420,630,1050,16,0,0.375,5.3125,19,337,660,997,0.94952381
1402001,100,24,648,648,1296,13,0,0.0,5.0,19,381,757,1138,0.87808642
1402001,100,24,648,648,1296,13,0,0.0,6.0,19,621,511,1132,0.87345679
1402001,100,24,648,648,1296,13,0,0.0,7.0,13,428,480,908,0.700617284
1403001,126,24,300,552,852,20,0,0.65,5.15,11,64,455,519,0.60915493
1403001,126,24,300,552,852,20,0,0.65,6.15,12,52,500,552,0.647887324
1403002,126,24,300,552,852,20,0,0.55,5.3,11,113,399,512,0.600938967
1403002,126,24,300,552,852,20,0,0.55,6.3,12,96,478,574,0.67370892
1403003,126,24,300,552,852,20,0,0.9,5.95,11,66,520,586,0.687793427
1403003,126,24,300,552,852,20,0,0.9,6.95,11,11,537,548,0.643192488
1403004,126,24,300,552,852,20,0,0.2,6.4,14,49,561,610,0.715962441
1403004,126,24,300,552,852,20,0,0.2,7.4,11,32,533,565,0.66314554
1403005,126,24,300,552,852,20,0,1.1,5.0,12,50,493,543,0.637323944
1403005,126,24,300,552,852,20,0,1.1,6.0,9,74,415,489,0.573943662
1403006,126,24,300,552,852,20,0,0.7,6.1,14,102,570,672,0.788732394
1403006,126,24,300,552,852,20,0,0.7,7.1,12,111,455,566,0.664319249
1403007,126,24,300,552,852,20,0,0.7,5.75,11,57,534,591,0.693661972
1403007,126,24,300,552,852,20,0,0.7,6.75,11,14,537,551,0.646713615
1403008,126,24,300,552,852,20,0,1.2,5.1,17,-66,699,633,0.742957746
1403008,126,24,300,552,852,20,0,1.2,6.1,14,-107,646,539,0.632629108
1403009,126,24,300,552,852,20,0,0.6,6.05,20,-230,937,707,0.829812207
1403009,126,24,300,552,852,20,0,0.6,7.05,15,78,551,629,0.738262911
1403010,126,24,300,552,852,20,0,0.75,5.5,12,112,493,605,0.710093897
1403010,126,24,300,552,852,20,0,0.75,6.5,12,15,560,575,0.674882629
1403013,124,9,135,252,387,7,0,0.85714287,5.142857,4,131,122,253,0.65374677
1405001,112,13,260,416,676,10,1,0.0,0.0,10,112,474,586,0.866863905
1405002,112,13,260,416,676,10,1,0.0,0.0,11,259,333,592,0.875739645
1405003,112,13,260,416,676,10,1,0.0,0.0,11,217,351,568,0.840236686
1405004,112,13,260,416,676,10,1,0.0,0.0,12,251,373,624,0.923076923
1406001,112,13,260,416,676,10,1,0.0,1.0,14,215,447,662,0.979289941
1406002,112,13,260,416,676,10,1,0.0,1.0,11,292,318,610,0.902366864
1406003,112,13,260,416,676,10,1,0.0,1.0,11,195,390,585,0.865384615
1406004,112,13,260,416,676,10,1,0.0,1.0,14,134,520,654,0.967455621
1406005,112,13,260,416,676,10,1,0.0,1.0,15,-417,1077,660,0.976331361
1406007,112,13,260,416,676,10,1,0.0,1.0,13,131,527,658,0.973372781
1408001,141,12,378,564,942,10,0,0.0,2.8,11,522,259,781,0.829087049
1408002,141,12,378,564,942,10,0,0.0,3.0,12,189,663,852,0.904458599
1408003,141,8,262,392,654,6,0,0.0,3.0,6,373,239,612,0.935779817
1411001,114,27,594,972,1566,18,0,0.0,0.0,3,-308,550,242,0.154533844
1412001,78,13,312,156,468,10,0,0.7,7.2,12,122,298,420,0.897435897
1412001,78,13,312,156,468,10,0,0.7,8.2,12,267,133,400,0.854700855
1412002,78,13,312,156,468,10,0,1.0,7.4,13,321,141,462,0.987179487
1412002,78,13,312,156,468,10,0,1.0,8.4,13,212,256,468,1.0
1412003,78,13,312,156,468,10,0,0.9,6.5,10,290,122,412,0.88034188
1412003,78,13,312,156,468,10,0,0.9,7.5,13,311,109,420,0.897435897
1412004,78,13,312,156,468,10,0,0.3,7.0,8,197,183,380,0.811965812
1412004,78,13,312,156,468,10,0,0.3,8.0,10,152,270,422,0.901709402
1412005,78,13,312,156,468,10,0,1.3,6.1,13,55,395,450,0.961538462
1412005,78,13,312,156,468,10,0,1.3,7.1,14,197,253,450,0.961538462
1413001,112,13,260,416,676,10,1,0.3,1.7,12,249,408,657,0.971893491
1413002,112,13,260,416,676,10,1,0.3,1.7,13,343,312,655,0.968934911
1413004,112,13,260,416,676,10,1,0.3,1.7,8,253,224,477,0.705621302
1417001,65,13,780,390,1170,10,0,1.1,6.0,10,135,830,965,0.824786325
1417001,65,13,780,390,1170,10,0,1.1,7.0,11,358,597,955,0.816239316
1417002,65,13,780,390,1170,10,0,1.1,6.3,9,440,515,955,0.816239316
1417002,65,13,780,390,1170,10,0,1.1,7.3,11,133,907,1040,0.888888889
1417003,65,13,780,390,1170,10,0,1.0,6.8,13,359,736,1095,0.935897436
1417003,65,13,780,390,1170,10,0,1.0,7.8,14,561,559,1120,0.957264957
1418001,97,3,114,111,225,3,0,0.0,0.0,3,153,72,225,1.0
1418001,97,3,114,111,225,3,0,0.0,1.0,3,174,51,225,1.0
1419001,108,82,1722,2800,4522,61,0,0.0,0.0,81,1943,2229,4172,0.922600619
1419001,108,82,1722,2800,4522,61,0,0.0,1.0,84,2160,2212,4372,0.966828837
1419001,108,82,1765,2800,4565,62,0,0.0,1.967742,83,2045,2214,4259,0.932968237
1420001,112,13,260,416,676,10,1,0.0,0.0,9,205,355,560,0.828402367
1420002,112,13,260,416,676,10,1,0.0,0.0,9,295,247,542,0.801775148
1420003,112,13,260,416,676,10,1,0.0,1.0,8,380,135,515,0.76183432
1421001,99,42,912,869,1781,85,0,0.0,4.682353,38,1767,-192,1575,0.884334643
1422001,112,13,260,416,676,10,1,0.0,1.0,11,174,391,565,0.835798817
1422002,112,13,260,416,676,10,1,0.2,0.7,12,232,281,513,0.75887574
1422003,112,13,260,416,676,10,1,0.3,0.7,13,221,452,673,0.99556213
1422004,112,13,260,416,676,10,1,0.0,0.9,6,25,257,282,0.417159763
1422005,112,13,260,416,676,10,1,0.1,0.9,12,-188,784,596,0.881656805
1422006,112,13,260,416,676,10,1,0.0,1.0,13,515,146,661,0.977810651
1422007,112,13,260,416,676,10,1,0.1,0.9,12,263,286,549,0.812130178
1422008,112,13,260,416,676,10,1,0.0,0.9,9,264,189,453,0.670118343
1422009,112,13,260,416,676,10,1,0.0,1.0,14,202,470,672,0.99408284
1422010,112,13,260,416,676,10,1,0.0,0.9,13,218,446,664,0.982248521
1422011,112,13,260,416,676,10,1,0.0,1.0,8,196,281,477,0.705621302
1422012,112,13,260,416,676,10,1,0.3,0.7,8,72,360,432,0.639053254
1422013,112,13,260,416,676,10,1,0.3,0.7,12,311,329,640,0.946745562
1422014,112,13,260,416,676,10,1,0.1,0.8,9,88,399,487,0.720414201
1422016,112,13,260,416,676,10,1,0.2,0.8,11,403,132,535,0.791420118
1422017,112,13,260,416,676,10,1,0.1,0.8,11,390,156,546,0.807692308
1422018,112,13,260,416,676,10,1,0.0,0.9,9,431,123,554,0.819526627
1422019,112,13,260,416,676,10,1,0.2,0.8,9,246,271,517,0.764792899
1426001,112,13,260,416,676,10,1,0.2,0.8,11,170,460,630,0.931952663
1426002,112,13,260,416,676,10,1,0.3,0.7,9,56,445,501,0.74112426
1426003,112,13,260,416,676,10,1,0.0,0.9,5,106,212,318,0.470414201
1426004,112,13,260,416,676,10,1,0.3,0.7,8,148,315,463,0.684911243
1428001,52,39,996,819,1815,25,0,0.0,3.12,39,941,842,1783,0.982369146
1429001,100,17,521,600,1121,12,0,0.0,0.0,14,81,891,972,0.867082962
1429001,100,20,600,698,1298,14,0,0.0,0.85714287,16,497,587,1084,0.835130971
1429001,100,20,600,698,1298,14,0,0.0,1.8571428,16,486,568,1054,0.81201849
1429001,100,20,600,698,1298,14,0,0.0,2.857143,15,624,479,1103,0.849768875
1429001,100,20,600,698,1298,14,0,0.0,3.857143,16,769,394,1163,0.895993837
1430001,110,14,287,287,574,10,0,0.0,2.0,10,67,442,509,0.886759582
1430001,110,14,287,287,574,10,0,0.0,3.0,8,26,383,409,0.712543554
1430002,110,14,287,287,574,10,0,0.0,2.0,10,301,160,461,0.803135889
1430002,110,14,287,287,574,10,0,0.0,3.0,12,304,242,546,0.951219512
1430003,110,14,287,287,574,10,0,0.0,2.0,13,239,285,524,0.912891986
1430003,110,14,287,287,574,10,0,0.0,3.0,10,29,429,458,0.797909408
1430004,110,14,287,287,574,10,0,0.0,2.0,9,-368,803,435,0.757839721
1430004,110,14,287,287,574,10,0,0.0,3.0,8,97,252,349,0.608013937
1430005,110,14,287,287,574,10,0,0.0,2.0,11,279,208,487,0.848432056
1430005,110,14,287,287,574,10,0,0.0,3.0,13,291,257,548,0.954703833
1430006,110,14,287,287,574,10,0,0.0,2.0,12,-106,628,522,0.909407666
1430006,110,14,287,287,574,10,0,0.0,3.0,10,193,307,500,0.871080139
1430007,110,14,287,287,574,10,0,0.0,2.0,7,-70,438,368,0.641114983
1430007,110,14,287,287,574,10,0,0.0,3.0,8,157,201,358,0.62369338
1430008,110,14,287,287,574,10,0,0.0,2.0,7,301,79,380,0.662020906
1430008,110,14,287,287,574,10,0,0.0,3.0,7,79,283,362,0.630662021
1430009,110,14,287,287,574,10,0,0.0,2.0,5,-164,447,283,0.493031359
1430009,110,14,287,287,574,10,0,0.0,3.0,3,-60,252,192,0.334494774
1430010,107,9,225,207,432,7,0,0.0,2.0,5,107,146,253,0.585648148
1430010,107,12,282,246,528,9,0,0.0,2.7777777,5,123,181,304,0.575757576
1433001,112,13,260,416,676,10,1,0.0,0.0,11,194,359,553,0.818047337
1433002,112,13,260,416,676,10,1,0.0,0.0,12,417,236,653,0.965976331
1433003,112,13,260,416,676,10,1,0.0,0.0,11,202,366,568,0.840236686
1433004,112,13,260,416,676,10,1,0.0,0.0,8,87,348,435,0.643491124
1433005,112,13,260,416,676,10,1,0.0,0.0,13,120,490,610,0.902366864
1433006,112,13,260,416,676,10,1,0.0,0.0,11,430,132,562,0.831360947
1433007,112,13,260,416,676,10,1,0.0,0.0,13,392,232,624,0.923076923
1433008,112,13,260,416,676,10,1,0.0,0.0,13,537,116,653,0.965976331
1433009,112,13,260,416,676,10,1,0.0,0.0,13,312,316,628,0.928994083
1433010,112,13,260,416,676,10,1,0.0,0.0,11,321,269,590,0.872781065
1433011,112,13,260,416,676,10,1,0.0,0.0,13,616,-16,600,0.887573964
1433012,112,13,260,416,676,10,1,0.0,0.0,11,158,446,604,0.893491124
1433013,112,13,260,416,676,10,1,0.0,0.0,14,648,18,666,0.985207101
1433014,112,13,260,416,676,10,1,0.0,0.0,12,424,144,568,0.840236686
1433015,112,13,260,416,676,10,1,0.0,0.0,10,308,214,522,0.772189349
1433016,112,13,260,416,676,10,1,0.0,0.0,8,-72,489,417,0.616863905
1433017,112,13,260,416,676,10,1,0.0,0.0,10,46,454,500,0.73964497
1433018,112,13,260,416,676,10,1,0.0,0.0,10,470,155,625,0.924556213
1433019,112,13,260,416,676,10,1,0.0,0.0,8,229,189,418,0.618343195
1433020,112,13,260,416,676,10,1,0.0,0.0,10,167,345,512,0.75739645
1433021,112,13,260,416,676,10,1,0.0,0.0,12,305,220,525,0.776627219
1433022,112,13,260,416,676,10,1,0.0,0.0,14,-318,970,652,0.964497041
1433023,112,13,260,416,676,10,1,0.0,0.0,11,500,59,559,0.826923077
1433024,112,13,260,416,676,10,1,0.0,0.0,14,131,541,672,0.99408284
1433025,112,13,260,416,676,10,1,0.0,0.0,10,341,158,499,0.73816568
1433026,112,13,260,416,676,10,1,0.0,0.0,13,314,350,664,0.982248521
1433027,112,13,260,416,676,10,1,0.0,0.0,14,531,135,666,0.985207101
1433028,112,13,260,416,676,10,1,0.0,0.0,12,283,266,549,0.812130178
1433029,112,13,260,416,676,10,1,0.0,0.0,12,243,400,643,0.951183432
1433030,112,13,260,416,676,10,1,0.0,0.0,11,388,209,597,0.883136095
1433031,112,13,260,416,676,10,1,0.0,0.0,11,322,251,573,0.847633136
1433032,112,13,260,416,676,10,1,0.0,0.0,12,4,536,540,0.798816568
1433033,112,13,260,416,676,10,1,0.0,0.0,13,437,202,639,0.945266272
1433034,112,13,260,416,676,10,1,0.0,0.0,14,247,410,657,0.971893491
1433035,112,13,260,416,676,10,1,0.0,0.0,13,182,448,630,0.931952663
1433036,112,13,260,416,676,10,1,0.0,0.0,8,257,220,477,0.705621302
1433037,112,13,260,416,676,10,1,0.0,0.0,12,119,495,614,0.908284024
1433038,112,13,260,416,676,10,1,0.0,0.0,13,117,509,626,0.926035503
1433039,112,13,260,416,676,10,1,0.0,0.0,12,439,173,612,0.905325444
1433040,112,13,260,416,676,10,1,0.0,0.0,12,123,411,534,0.789940828
1433041,112,13,260,416,676,10,1,0.0,0.0,14,-242,890,648,0.958579882
1435001,3978,23,61916,42435,104351,17,0,0.0,5.882353,24,54330,45749,100079,0.959061245
1437001,112,13,260,416,676,10,1,0.8,1.2,15,294,366,660,0.976331361
1440001,97,44,1076,1063,2139,89,0,0.0,5.5842695,42,1344,676,2020,0.944366526
1441001,112,13,260,416,676,10,1,0.0,0.0,11,3,543,546,0.807692308
1441002,112,11,223,357,580,8,0,0.0,0.0,8,283,237,520,0.896551724
1442001,96,10,155,235,390,10,0,0.0,3.0,8,65,296,361,0.925641026
1442001,96,10,155,235,390,10,0,0.0,4.0,9,120,247,367,0.941025641
1442002,96,10,155,235,390,10,0,0.4,2.6,6,277,42,319,0.817948718
1442002,96,10,155,235,390,10,0,0.4,3.6,10,172,149,321,0.823076923
